Mile,Minute,Runners
3,170,0
4,170,0
5,170,0
6,170,240
7,170,1520
8,170,2280
9,170,4160
10,170,5440
11,170,4640
12,170,3720
13,170,3200
14,170,3200
15,170,3200
16,170,2640
17,170,1880
18,170,1960
19,170,1360
20,170,800
21,170,320
22,170,200
23,170,80
24,170,120
25,170,0
0,172,0
1,172,0
2,172,0
3,172,0
4,172,0
5,172,0
6,172,240
7,172,1360
8,172,2120
9,172,3960
10,172,5000
11,172,4600
12,172,4080
13,172,2960
14,172,3440
15,172,3040
16,172,2840
17,172,2200
18,172,1840
19,172,1600
20,172,840
21,172,360
22,172,280
23,172,80
24,172,120
25,172,0
0,174,0
1,174,0
2,174,0
3,174,0
4,174,0
5,174,0
6,174,200
7,174,1080
8,174,2120
9,174,3480
10,174,5080
11,174,4520
12,174,4440
13,174,2800
14,174,3440
15,174,3160
16,174,2920
17,174,2120
18,174,1960
19,174,1560
20,174,1040
21,174,560
22,174,280
23,174,80
24,174,40
25,174,80
0,176,0
1,176,0
2,176,0
3,176,0
4,176,0
5,176,0
6,176,160
7,176,920
8,176,1720
9,176,3440
10,176,4760
11,176,4840
12,176,4480
13,176,2760
14,176,3600
15,176,3120
16,176,2880
17,176,2320
18,176,1800
19,176,1760
20,176,1240
21,176,560
22,176,360
23,176,120
24,176,40
25,176,80
0,178,0
1,178,0
2,178,0
3,178,0
4,178,0
5,178,0
6,178,160
7,178,720
8,178,1480
9,178,3120
10,178,4520
11,178,4920
12,178,4880
13,178,2960
14,178,3480
15,178,2840
16,178,3200
17,178,2320
18,178,1960
19,178,1680
20,178,1320
21,178,680
22,178,320
23,178,200
24,178,80
25,178,120
0,180,0
1,180,0
2,180,0
3,180,0
4,180,0
5,180,0
6,180,120
7,180,600
8,180,1520
9,180,2600
10,180,4520
11,180,4960
12,180,4600
13,180,3360
14,180,3240
15,180,2960
16,180,3320
17,180,2480
18,180,1800
19,180,1880
20,180,1400
21,180,800
22,180,320
23,180,280
24,180,80
25,180,40
0,182,0
1,182,0
2,182,0
3,182,0
4,182,0
5,182,0
6,182,80
7,182,440
8,182,1520
9,182,2280
10,182,4080
11,182,5240
12,182,4360
13,182,3720
14,182,3160
15,182,3120
16,182,3000
17,182,2680
18,182,2120
19,182,1800
20,182,1480
21,182,920
22,182,440
23,182,280
24,182,80
25,182,40
0,184,0
1,184,0
2,184,0
3,184,0
4,184,0
5,184,0
6,184,80
7,184,200
8,184,1600
9,184,2120
10,184,3840
11,184,4880
12,184,4560
13,184,3920
14,184,2680
15,184,3640
16,184,2920
17,184,2880
18,184,2000
19,184,1840
20,184,1600
21,184,1000
22,184,600
23,184,320
24,184,120
25,184,40
0,186,0
1,186,0
2,186,0
3,186,0
4,186,0
5,186,0
6,186,40
7,186,240
8,186,1360
9,186,2080
10,186,3640
11,186,4720
12,186,4280
13,186,4280
14,186,2800
15,186,3400
16,186,3160
17,186,2760
18,186,2160
19,186,1760
20,186,1760
21,186,1160
22,186,600
23,186,280
24,186,200
25,186,80
0,188,0
1,188,0
2,188,0
3,188,0
4,188,0
5,188,0
6,188,0
7,188,240
8,188,1320
9,188,1880
10,188,3320
11,188,4560
12,188,4240
13,188,4480
14,188,2800
15,188,3520
16,188,2840
17,188,3200
18,188,2080
19,188,1880
20,188,1720
21,188,1240
22,188,760
23,188,280
24,188,280
25,188,80
0,190,0
1,190,0
2,190,0
3,190,0
4,190,0
5,190,0
6,190,0
7,190,200
8,190,1080
9,190,1520
10,190,3160
11,190,4480
12,190,4440
13,190,4720
14,190,2960
15,190,3280
16,190,2760
17,190,3120
18,190,2520
19,190,1720
20,190,1800
21,190,1400
22,190,760
23,190,440
24,190,280
25,190,80
0,192,0
1,192,0
2,192,0
3,192,0
4,192,0
5,192,0
6,192,0
7,192,200
8,192,880
9,192,1320
10,192,2920
11,192,4440
12,192,4600
13,192,4440
14,192,3400
15,192,2920
16,192,3040
17,192,3040
18,192,2520
19,192,2000
20,192,1680
21,192,1520
22,192,840
23,192,560
24,192,320
25,192,40
0,194,0
1,194,0
2,194,0
3,194,0
4,194,0
5,194,0
6,194,0
7,194,160
8,194,680
9,194,1400
10,194,2560
11,194,3960
12,194,4880
13,194,4200
14,194,3680
15,194,3000
16,194,3160
17,194,2840
18,194,2680
19,194,2040
20,194,1760
21,194,1560
22,194,1120
23,194,480
24,194,280
25,194,200
0,196,0
1,196,0
2,196,0
3,196,0
4,196,0
5,196,0
6,196,0
7,196,160
8,196,560
9,196,1440
10,196,2000
11,196,4000
12,196,4600
13,196,4400
14,196,3880
15,196,2760
16,196,3400
17,196,2880
18,196,2640
19,196,2160
20,196,1640
21,196,1760
22,196,1160
23,196,640
24,196,280
25,196,280
0,198,0
1,198,0
2,198,0
3,198,0
4,198,0
5,198,0
6,198,0
7,198,160
8,198,360
9,198,1480
10,198,2000
11,198,3720
12,198,4520
13,198,4120
14,198,4080
15,198,2760
16,198,3400
17,198,3120
18,198,2760
19,198,2000
20,198,1840
21,198,1680
22,198,1240
23,198,720
24,198,400
25,198,280
0,200,0
1,200,0
2,200,0
3,200,0
4,200,0
5,200,0
6,200,0
7,200,80
8,200,240
9,200,1480
10,200,1960
11,200,3280
12,200,4520
13,200,4040
14,200,4440
15,200,2760
16,200,3320
17,200,2720
18,200,3080
19,200,2360
20,200,1720
21,200,1680
22,200,1400
23,200,840
24,200,440
25,200,280
0,202,0
1,202,0
2,202,0
3,202,0
4,202,0
5,202,0
6,202,0
7,202,80
8,202,200
9,202,1320
10,202,2000
11,202,2960
12,202,4040
13,202,4360
14,202,4400
15,202,3080
16,202,3080
17,202,2800
18,202,3080
19,202,2480
20,202,1880
21,202,1640
22,202,1360
23,202,920
24,202,560
25,202,280
0,204,0
1,204,0
2,204,0
3,204,0
4,204,0
5,204,0
6,204,0
7,204,40
8,204,200
9,204,1320
10,204,1280
11,204,3120
12,204,4120
13,204,4480
14,204,4040
15,204,3480
16,204,2760
17,204,3120
18,204,2800
19,204,2520
20,204,1960
21,204,1760
22,204,1440
23,204,1120
24,204,560
25,204,240
0,206,0
1,206,0
2,206,0
3,206,0
4,206,0
5,206,0
6,206,0
7,206,40
8,206,200
9,206,1040
10,206,1240
11,206,2720
12,206,3920
13,206,4520
14,206,4120
15,206,3680
16,206,2840
17,206,3160
18,206,2920
19,206,2480
20,206,2000
21,206,1640
22,206,1720
23,206,1120
24,206,680
25,206,320
0,208,0
1,208,0
2,208,0
3,208,0
4,208,0
5,208,0
6,208,0
7,208,0
8,208,200
9,208,920
10,208,1240
11,208,2520
12,208,3520
13,208,4560
14,208,4280
15,208,3520
16,208,2960
17,208,3400
18,208,2760
19,208,2680
20,208,2040
21,208,1680
22,208,1680
23,208,1240
24,208,720
25,208,440
0,210,0
1,210,0
2,210,0
3,210,0
4,210,0
5,210,0
6,210,0
7,210,0
8,210,200
9,210,680
10,210,1360
11,210,1920
12,210,3800
13,210,4440
14,210,4080
15,210,3840
16,210,2760
17,210,3320
18,210,2960
19,210,2720
20,210,2320
21,210,1600
22,210,1680
23,210,1320
24,210,760
25,210,480
0,212,0
1,212,0
2,212,0
3,212,0
4,212,0
5,212,0
6,212,0
7,212,0
8,212,160
9,212,560
10,212,1360
11,212,1960
12,212,3560
13,212,4240
14,212,3800
15,212,4360
16,212,2760
17,212,3000
18,212,2960
19,212,2800
20,212,2400
21,212,1840
22,212,1560
23,212,1280
24,212,1040
25,212,480
0,214,0
1,214,0
2,214,0
3,214,0
4,214,0
5,214,0
6,214,0
7,214,0
8,214,160
9,214,400
10,214,1360
11,214,1880
12,214,3200
13,214,4080
14,214,4040
15,214,4240
16,214,3120
17,214,2800
18,214,2920
19,214,2960
20,214,2280
21,214,1880
22,214,1600
23,214,1480
24,214,1000
25,214,640
0,216,0
1,216,0
2,216,0
3,216,0
4,216,0
5,216,0
6,216,0
7,216,0
8,216,160
9,216,280
10,216,1360
11,216,1840
12,216,2680
13,216,4080
14,216,4120
15,216,4080
16,216,3400
17,216,2800
18,216,3080
19,216,2680
20,216,2480
21,216,1920
22,216,1560
23,216,1640
24,216,1080
25,216,680
0,218,0
1,218,0
2,218,0
3,218,0
4,218,0
5,218,0
6,218,0
7,218,0
8,218,80
9,218,200
10,218,1360
11,218,1480
12,218,2800
13,218,3680
14,218,4320
15,218,4040
16,218,3520
17,218,2840
18,218,3000
19,218,2800
20,218,2520
21,218,2040
22,218,1520
23,218,1600
24,218,1240
25,218,800
0,220,0
1,220,0
2,220,0
3,220,0
4,220,0
5,220,0
6,220,0
7,220,0
8,220,80
9,220,200
10,220,1240
11,220,1160
12,220,2640
13,220,3640
14,220,4200
15,220,4120
16,220,3600
17,220,2760
18,220,3200
19,220,2840
20,220,2680
21,220,2040
22,220,1600
23,220,1600
24,220,1240
25,220,760
0,222,0
1,222,0
2,222,0
3,222,0
4,222,0
5,222,0
6,222,0
7,222,0
8,222,80
9,222,160
10,222,1160
11,222,960
12,222,2440
13,222,3560
14,222,4320
15,222,4040
16,222,3600
17,222,2720
18,222,3080
19,222,2760
20,222,2800
21,222,2280
22,222,1800
23,222,1440
24,222,1280
25,222,960
0,224,0
1,224,0
2,224,0
3,224,0
4,224,0
5,224,0
6,224,0
7,224,0
8,224,40
9,224,200
10,224,880
11,224,1200
12,224,2000
13,224,3560
14,224,4120
15,224,3720
16,224,4120
17,224,2840
18,224,2960
19,224,2800
20,224,2960
21,224,2120
22,224,1720
23,224,1560
24,224,1480
25,224,1000
0,226,0
1,226,0
2,226,0
3,226,0
4,226,0
5,226,0
6,226,0
7,226,0
8,226,40
9,226,160
10,226,720
11,226,1280
12,226,1840
13,226,3480
14,226,3840
15,226,3920
16,226,4080
17,226,2960
18,226,2760
19,226,2920
20,226,2800
21,226,2240
22,226,1920
23,226,1520
24,226,1480
25,226,1120
0,228,0
1,228,0
2,228,0
3,228,0
4,228,0
5,228,0
6,228,0
7,228,0
8,228,0
9,228,200
10,228,560
11,228,1280
12,228,1800
13,228,3040
14,228,3800
15,228,4000
16,228,4000
17,228,3200
18,228,2720
19,228,3120
20,228,2680
21,228,2360
22,228,1960
23,228,1480
24,228,1560
25,228,1200
0,230,0
1,230,0
2,230,0
3,230,0
4,230,0
5,230,0
6,230,0
7,230,0
8,230,0
9,230,160
10,230,480
11,230,1280
12,230,1800
13,230,2600
14,230,3800
15,230,4040
16,230,3720
17,230,3400
18,230,3000
19,230,2920
20,230,2680
21,230,2520
22,230,1960
23,230,1600
24,230,1600
25,230,1120
0,232,0
1,232,0
2,232,0
3,232,0
4,232,0
5,232,0
6,232,0
7,232,0
8,232,0
9,232,160
10,232,320
11,232,1280
12,232,1600
13,232,2600
14,232,3360
15,232,4120
16,232,4000
17,232,3360
18,232,2840
19,232,3040
20,232,2760
21,232,2600
22,232,2080
23,232,1680
24,232,1400
25,232,1280
0,234,0
1,234,0
2,234,0
3,234,0
4,234,0
5,234,0
6,234,0
7,234,0
8,234,0
9,234,160
10,234,240
11,234,1240
12,234,1200
13,234,2480
14,234,3440
15,234,4120
16,234,3760
17,234,3760
18,234,2600
19,234,2920
20,234,2760
21,234,2800
22,234,2200
23,234,1680
24,234,1400
25,234,1480
0,236,0
1,236,0
2,236,0
3,236,0
4,236,0
5,236,0
6,236,0
7,236,0
8,236,0
9,236,120
10,236,160
11,236,1240
12,236,920
13,236,2400
14,236,3240
15,236,4160
16,236,3760
17,236,3840
18,236,2840
19,236,2640
20,236,2920
21,236,2760
22,236,2200
23,236,1880
24,236,1360
25,236,1440
0,238,0
1,238,0
2,238,0
3,238,0
4,238,0
5,238,0
6,238,0
7,238,0
8,238,0
9,238,80
10,238,200
11,238,1120
12,238,960
13,238,2200
14,238,3280
15,238,3840
16,238,3760
17,238,3880
18,238,3000
19,238,2720
20,238,2880
21,238,2560
22,238,2400
23,238,1840
24,238,1400
25,238,1560
0,240,0
1,240,0
2,240,0
3,240,0
4,240,0
5,240,0
6,240,0
7,240,0
8,240,0
9,240,80
10,240,160
11,240,960
12,240,1080
13,240,1800
14,240,3480
15,240,3400
16,240,3800
17,240,4040
18,240,2960
19,240,2800
20,240,3040
21,240,2560
22,240,2320
23,240,1920
24,240,1520
25,240,1560
0,242,0
1,242,0
2,242,0
3,242,0
4,242,0
5,242,0
6,242,0
7,242,0
8,242,0
9,242,80
10,242,160
11,242,800
12,242,1120
13,242,1760
14,242,2920
15,242,3600
16,242,3840
17,242,3640
18,242,3320
19,242,2880
20,242,2840
21,242,2640
22,242,2520
23,242,1960
24,242,1600
25,242,1400
0,244,0
1,244,0
2,244,0
3,244,0
4,244,0
5,244,0
6,244,0
7,244,0
8,244,0
9,244,40
10,244,160
11,244,640
12,244,1160
13,244,1800
14,244,2560
15,244,3480
16,244,3880
17,244,3680
18,244,3360
19,244,2760
20,244,2760
21,244,2880
22,244,2520
23,244,1960
24,244,1720
25,244,1280
0,246,0
1,246,0
2,246,0
3,246,0
4,246,0
5,246,0
6,246,0
7,246,0
8,246,0
9,246,40
10,246,160
11,246,560
12,246,1200
13,246,1640
14,246,2400
15,246,3280
16,246,3800
17,246,3760
18,246,3600
19,246,2680
20,246,2680
21,246,2680
22,246,2760
23,246,2040
24,246,1760
25,246,1320
0,248,0
1,248,0
2,248,0
3,248,0
4,248,0
5,248,0
6,248,0
7,248,0
8,248,0
9,248,0
10,248,160
11,248,440
12,248,1200
13,248,1360
14,248,2480
15,248,3040
16,248,3920
17,248,3600
18,248,3800
19,248,2680
20,248,2600
21,248,2840
22,248,2480
23,248,2240
24,248,1880
25,248,1280
0,250,0
1,250,0
2,250,0
3,250,0
4,250,0
5,250,0
6,250,0
7,250,0
8,250,0
9,250,0
10,250,160
11,250,280
12,250,1200
13,250,1080
14,250,2280
15,250,3080
16,250,4040
17,250,3360
18,250,3880
19,250,3000
20,250,2600
21,250,2800
22,250,2440
23,250,2400
24,250,1880
25,250,1360
0,252,0
1,252,0
2,252,0
3,252,0
4,252,0
5,252,0
6,252,0
7,252,0
8,252,0
9,252,0
10,252,160
11,252,240
12,252,1240
13,252,760
14,252,2320
15,252,3080
16,252,3640
17,252,3760
18,252,3680
19,252,2880
20,252,2800
21,252,2920
22,252,2520
23,252,2240
24,252,1840
25,252,1600
0,254,0
1,254,0
2,254,0
3,254,0
4,254,0
5,254,0
6,254,0
7,254,0
8,254,0
9,254,0
10,254,160
11,254,120
12,254,1200
13,254,840
14,254,1840
15,254,3280
16,254,3440
17,254,3520
18,254,3760
19,254,3080
20,254,2880
21,254,2720
22,254,2560
23,254,2560
24,254,1960
25,254,1520
0,256,0
1,256,0
2,256,0
3,256,0
4,256,0
5,256,0
6,256,0
7,256,0
8,256,0
9,256,0
10,256,80
11,256,200
12,256,1120
13,256,840
14,256,1760
15,256,2920
16,256,3320
17,256,3840
18,256,3480
19,256,3320
20,256,2800
21,256,2480
22,256,2960
23,256,2280
24,256,2040
25,256,1640
0,258,0
1,258,0
2,258,0
3,258,0
4,258,0
5,258,0
6,258,0
7,258,0
8,258,0
9,258,0
10,258,80
11,258,160
12,258,880
13,258,1080
14,258,1640
15,258,2600
16,258,3320
17,258,3680
18,258,3640
19,258,3480
20,258,2600
21,258,2560
22,258,2680
23,258,2640
24,258,2000
25,258,1800
0,260,0
1,260,0
2,260,0
3,260,0
4,260,0
5,260,0
6,260,0
7,260,0
8,260,0
9,260,0
10,260,80
11,260,160
12,260,720
13,260,1040
14,260,1720
15,260,2360
16,260,3120
17,260,3600
18,260,3680
19,260,3560
20,260,2680
21,260,2520
22,260,2880
23,260,2400
24,260,2200
25,260,1800
0,262,0
1,262,0
2,262,0
3,262,0
4,262,0
5,262,0
6,262,0
7,262,0
8,262,0
9,262,0
10,262,80
11,262,120
12,262,600
13,262,1160
14,262,1480
15,262,2360
16,262,2840
17,262,3800
18,262,3360
19,262,3720
20,262,2920
21,262,2600
22,262,2720
23,262,2400
24,262,2320
25,262,1760
0,264,0
1,264,0
2,264,0
3,264,0
4,264,0
5,264,0
6,264,0
7,264,0
8,264,0
9,264,0
10,264,40
11,264,160
12,264,480
13,264,1160
14,264,1120
15,264,2280
16,264,2880
17,264,3680
18,264,3600
19,264,3680
20,264,2880
21,264,2680
22,264,2720
23,264,2520
24,264,2280
25,264,1880
0,266,0
1,266,0
2,266,0
3,266,0
4,266,0
5,266,0
6,266,0
7,266,0
8,266,0
9,266,0
10,266,40
11,266,120
12,266,360
13,266,1200
14,266,920
15,266,2200
16,266,2960
17,266,3360
18,266,3680
19,266,3520
20,266,2920
21,266,2840
22,266,2640
23,266,2640
24,266,2440
25,266,1760
0,268,0
1,268,0
2,268,0
3,268,0
4,268,0
5,268,0
6,268,0
7,268,0
8,268,0
9,268,0
10,268,40
11,268,120
12,268,280
13,268,1200
14,268,720
15,268,2080
16,268,3080
17,268,3240
18,268,3560
19,268,3360
20,268,3240
21,268,2720
22,268,2600
23,268,2800
24,268,2240
25,268,1960
0,270,0
1,270,0
2,270,0
3,270,0
4,270,0
5,270,0
6,270,0
7,270,0
8,270,0
9,270,0
10,270,0
11,270,160
12,270,240
13,270,1080
14,270,840
15,270,1800
16,270,2880
17,270,3120
18,270,3880
19,270,3320
20,270,3440
21,270,2520
22,270,2480
23,270,2640
24,270,2560
25,270,1960
0,272,0
1,272,0
2,272,0
3,272,0
4,272,0
5,272,0
6,272,0
7,272,0
8,272,0
9,272,0
10,272,0
11,272,160
12,272,120
13,272,1120
14,272,840
15,272,1680
16,272,2720
17,272,3080
18,272,3560
19,272,3440
20,272,3480
21,272,2760
22,272,2320
23,272,2760
24,272,2360
25,272,2200
0,274,0
1,274,0
2,274,0
3,274,0
4,274,0
5,274,0
6,274,0
7,274,0
8,274,0
9,274,0
10,274,0
11,274,120
12,274,160
13,274,1000
14,274,920
15,274,1640
16,274,2400
17,274,2920
18,274,3640
19,274,3480
20,274,3320
21,274,2960
22,274,2280
23,274,2880
24,274,2280
25,274,2280
0,276,0
1,276,0
2,276,0
3,276,0
4,276,0
5,276,0
6,276,0
7,276,0
8,276,0
9,276,0
10,276,0
11,276,80
12,276,200
13,276,760
14,276,960
15,276,1680
16,276,2200
17,276,2760
18,276,3640
19,276,3400
20,276,3600
21,276,2720
22,276,2520
23,276,2640
24,276,2640
25,276,2200
0,278,0
1,278,0
2,278,0
3,278,0
4,278,0
5,278,0
6,278,0
7,278,0
8,278,0
9,278,0
10,278,0
11,278,80
12,278,160
13,278,680
14,278,1040
15,278,1400
16,278,2160
17,278,2560
18,278,3600
19,278,3440
20,278,3440
21,278,2800
22,278,2840
23,278,2480
24,278,2600
25,278,2440
0,280,0
1,280,0
2,280,0
3,280,0
4,280,0
5,280,0
6,280,0
7,280,0
8,280,0
9,280,0
10,280,0
11,280,80
12,280,120
13,280,560
14,280,1160
15,280,1040
16,280,2040
17,280,2840
18,280,3200
19,280,3400
20,280,3520
21,280,2960
22,280,2800
23,280,2400
24,280,2760
25,280,2280
0,282,0
1,282,0
2,282,0
3,282,0
4,282,0
5,282,0
6,282,0
7,282,0
8,282,0
9,282,0
10,282,0
11,282,80
12,282,120
13,282,480
14,282,1080
15,282,840
16,282,2240
17,282,2720
18,282,3040
19,282,3600
20,282,3320
21,282,3280
22,282,2600
23,282,2320
24,282,2720
25,282,2240
0,284,0
1,284,0
2,284,0
3,284,0
4,284,0
5,284,0
6,284,0
7,284,0
8,284,0
9,284,0
10,284,0
11,284,40
12,284,160
13,284,320
14,284,1120
15,284,800
16,284,1960
17,284,2760
18,284,2920
19,284,3720
20,284,3160
21,284,3440
22,284,2640
23,284,2320
24,284,2720
25,284,2200
0,286,0
1,286,0
2,286,0
3,286,0
4,286,0
5,286,0
6,286,0
7,286,0
8,286,0
9,286,0
10,286,0
11,286,40
12,286,120
13,286,280
14,286,1120
15,286,760
16,286,1720
17,286,2680
18,286,3000
19,286,3440
20,286,3360
21,286,3400
22,286,2880
23,286,2040
24,286,2840
25,286,2240
0,288,0
1,288,0
2,288,0
3,288,0
4,288,0
5,288,0
6,288,0
7,288,0
8,288,0
9,288,0
10,288,0
11,288,40
12,288,120
13,288,240
14,288,1080
15,288,800
16,288,1640
17,288,2440
18,288,2880
19,288,3560
20,288,3200
21,288,3320
22,288,2840
23,288,2440
24,288,2600
25,288,2600
0,290,0
1,290,0
2,290,0
3,290,0
4,290,0
5,290,0
6,290,0
7,290,0
8,290,0
9,290,0
10,290,0
11,290,40
12,290,120
13,290,120
14,290,1120
15,290,800
16,290,1640
17,290,2320
18,290,2640
19,290,3480
20,290,3240
21,290,3600
22,290,2480
23,290,2720
24,290,2280
25,290,2720
0,292,0
1,292,0
2,292,0
3,292,0
4,292,0
5,292,0
6,292,0
7,292,0
8,292,0
9,292,0
10,292,0
11,292,0
12,292,160
13,292,120
14,292,960
15,292,840
16,292,1560
17,292,2080
18,292,2440
19,292,3520
20,292,3280
21,292,3280
22,292,2880
23,292,2680
24,292,2480
25,292,2640
0,294,0
1,294,0
2,294,0
3,294,0
4,294,0
5,294,0
6,294,0
7,294,0
8,294,0
9,294,0
10,294,0
11,294,0
12,294,120
13,294,160
14,294,720
15,294,960
16,294,1400
17,294,1880
18,294,2680
19,294,3200
20,294,3280
21,294,3400
22,294,3040
23,294,2560
24,294,2240
25,294,2880
0,296,0
1,296,0
2,296,0
3,296,0
4,296,0
5,296,0
6,296,0
7,296,0
8,296,0
9,296,0
10,296,0
11,296,0
12,296,80
13,296,160
14,296,680
15,296,1000
16,296,1120
17,296,1880
18,296,2680
19,296,3000
20,296,3560
21,296,3120
22,296,3320
23,296,2600
24,296,2200
25,296,2680
0,298,0
1,298,0
2,298,0
3,298,0
4,298,0
5,298,0
6,298,0
7,298,0
8,298,0
9,298,0
10,298,0
11,298,0
12,298,80
13,298,120
14,298,600
15,298,1080
16,298,800
17,298,2120
18,298,2480
19,298,2920
20,298,3560
21,298,3080
22,298,3320
23,298,2760
24,298,2080
25,298,2800
0,300,0
1,300,0
2,300,0
3,300,0
4,300,0
5,300,0
6,300,0
7,300,0
8,300,0
9,300,0
10,300,0
11,300,0
12,300,80
13,300,120
14,300,480
15,300,1040
16,300,720
17,300,2000
18,300,2440
19,300,2920
20,300,3360
21,300,3360
22,300,3120
23,300,2760
24,300,2240
25,300,2520
0,302,0
1,302,0
2,302,0
3,302,0
4,302,0
5,302,0
6,302,0
7,302,0
8,302,0
9,302,0
10,302,0
11,302,0
12,302,80
13,302,120
14,302,360
15,302,1080
16,302,720
17,302,1680
18,302,2480
19,302,2800
20,302,3440
21,302,3000
22,302,3520
23,302,2560
24,302,2480
25,302,2440
0,304,0
1,304,0
2,304,0
3,304,0
4,304,0
5,304,0
6,304,0
7,304,0
8,304,0
9,304,0
10,304,0
11,304,0
12,304,40
13,304,160
14,304,240
15,304,1080
16,304,760
17,304,1640
18,304,2400
19,304,2560
20,304,3440
21,304,3160
22,304,3160
23,304,2680
24,304,2640
25,304,2320
0,306,0
1,306,0
2,306,0
3,306,0
4,306,0
5,306,0
6,306,0
7,306,0
8,306,0
9,306,0
10,306,0
11,306,0
12,306,40
13,306,120
14,306,240
15,306,1040
16,306,800
17,306,1520
18,306,2320
19,306,2400
20,306,3280
21,306,3200
22,306,3200
23,306,2800
24,306,2600
25,306,2200
0,308,0
1,308,0
2,308,0
3,308,0
4,308,0
5,308,0
6,308,0
7,308,0
8,308,0
9,308,0
10,308,0
11,308,0
12,308,40
13,308,120
14,308,160
15,308,1080
16,308,800
17,308,1440
18,308,1880
19,308,2480
20,308,3200
21,308,3160
22,308,3320
23,308,3040
24,308,2600
25,308,2200
0,310,0
1,310,0
2,310,0
3,310,0
4,310,0
5,310,0
6,310,0
7,310,0
8,310,0
9,310,0
10,310,0
11,310,0
12,310,40
13,310,120
14,310,120
15,310,960
16,310,760
17,310,1360
18,310,1800
19,310,2520
20,310,2880
21,310,3600
22,310,3000
23,310,3160
24,310,2680
25,310,2160
0,312,0
1,312,0
2,312,0
3,312,0
4,312,0
5,312,0
6,312,0
7,312,0
8,312,0
9,312,0
10,312,0
11,312,0
12,312,40
13,312,120
14,312,120
15,312,680
16,312,1000
17,312,1080
18,312,1840
19,312,2520
20,312,2880
21,312,3440
22,312,3040
23,312,3160
24,312,2640
25,312,2080
0,314,0
1,314,0
2,314,0
3,314,0
4,314,0
5,314,0
6,314,0
7,314,0
8,314,0
9,314,0
10,314,0
11,314,0
12,314,0
13,314,160
14,314,120
15,314,680
16,314,960
17,314,920
18,314,1920
19,314,2360
20,314,2760
21,314,3320
22,314,3280
23,314,3040
24,314,2640
25,314,2280
0,316,0
1,316,0
2,316,0
3,316,0
4,316,0
5,316,0
6,316,0
7,316,0
8,316,0
9,316,0
10,316,0
11,316,0
12,316,0
13,316,80
14,316,160
15,316,560
16,316,1000
17,316,640
18,316,1960
19,316,2280
20,316,2760
21,316,3360
22,316,2920
23,316,3400
24,316,2520
25,316,2360
0,318,0
1,318,0
2,318,0
3,318,0
4,318,0
5,318,0
6,318,0
7,318,0
8,318,0
9,318,0
10,318,0
11,318,0
12,318,0
13,318,80
14,318,120
15,318,480
16,318,1040
17,318,640
18,318,1680
19,318,2400
20,318,2680
21,318,3240
22,318,3080
23,318,3120
24,318,2640
25,318,2560
0,320,0
1,320,0
2,320,0
3,320,0
4,320,0
5,320,0
6,320,0
7,320,0
8,320,0
9,320,0
10,320,0
11,320,0
12,320,0
13,320,80
14,320,120
15,320,440
16,320,1000
17,320,680
18,320,1640
19,320,2320
20,320,2440
21,320,3120
22,320,2960
23,320,3320
24,320,2840
25,320,2520
0,322,0
1,322,0
2,322,0
3,322,0
4,322,0
5,322,0
6,322,0
7,322,0
8,322,0
9,322,0
10,322,0
11,322,0
12,322,0
13,322,80
14,322,120
15,322,320
16,322,1000
17,322,760
18,322,1520
19,322,2280
20,322,2120
21,322,3080
22,322,3200
23,322,3160
24,322,2960
25,322,2640
0,324,0
1,324,0
2,324,0
3,324,0
4,324,0
5,324,0
6,324,0
7,324,0
8,324,0
9,324,0
10,324,0
11,324,0
12,324,0
13,324,80
14,324,120
15,324,240
16,324,1040
17,324,720
18,324,1440
19,324,1880
20,324,2360
21,324,2880
22,324,3440
23,324,2880
24,324,3200
25,324,2480
0,326,0
1,326,0
2,326,0
3,326,0
4,326,0
5,326,0
6,326,0
7,326,0
8,326,0
9,326,0
10,326,0
11,326,0
12,326,0
13,326,40
14,326,120
15,326,240
16,326,1000
17,326,640
18,326,1360
19,326,1720
20,326,2520
21,326,2720
22,326,3480
23,326,2880
24,326,3120
25,326,2600
0,328,0
1,328,0
2,328,0
3,328,0
4,328,0
5,328,0
6,328,0
7,328,0
8,328,0
9,328,0
10,328,0
11,328,0
12,328,0
13,328,40
14,328,120
15,328,160
16,328,960
17,328,720
18,328,1040
19,328,1840
20,328,2360
21,328,2760
22,328,3280
23,328,3200
24,328,3000
25,328,2560
0,330,0
1,330,0
2,330,0
3,330,0
4,330,0
5,330,0
6,330,0
7,330,0
8,330,0
9,330,0
10,330,0
11,330,0
12,330,0
13,330,40
14,330,120
15,330,120
16,330,760
17,330,880
18,330,960
19,330,1880
20,330,2200
21,330,2640
22,330,3280
23,330,2920
24,330,3160
25,330,2440
0,332,0
1,332,0
2,332,0
3,332,0
4,332,0
5,332,0
6,332,0
7,332,0
8,332,0
9,332,0
10,332,0
11,332,0
12,332,0
13,332,40
14,332,120
15,332,120
16,332,680
17,332,960
18,332,600
19,332,1960
20,332,2160
21,332,2600
22,332,3160
23,332,3080
24,332,2960
25,332,2760
0,334,0
1,334,0
2,334,0
3,334,0
4,334,0
5,334,0
6,334,0
7,334,0
8,334,0
9,334,0
10,334,0
11,334,0
12,334,0
13,334,40
14,334,120
15,334,120
16,334,600
17,334,920
18,334,600
19,334,1800
20,334,2240
21,334,2440
22,334,3200
23,334,2800
24,334,3200
25,334,2840
0,336,0
1,336,0
2,336,0
3,336,0
4,336,0
5,336,0
